index,i_w_blo_weg,o_w_blo_power,o_w_blo_voltage,i_w_bhl_weg,o_w_bhl_power,o_w_bhl_voltage,i_w_bhr_weg,o_w_bhr_power,o_w_bhr_voltage,i_w_bru_weg,o_w_bru_power,o_w_bru_voltage,i_w_hr_weg,o_w_hr_power,o_w_hr_voltage,i_w_hl_weg,o_w_hl_power,o_w_hl_voltage,labels
22035,82,18920,55,785,22055,55,477,0,0,573,0,0,-833,7376,26,-833,29883,31,0
19019,-106,0,0,0,30,1,-1266,0,0,243,20900,55,0,8754,27,0,11094,26,0
15380,-105,0,0,92,20664,55,356,18040,55,572,0,0,-833,10574,26,-833,15265,27,0
7605,8,142,2,-317,2970,20,478,0,0,573,0,0,-793,9088,144,-791,18784,147,0
19874,491,19360,55,879,0,0,477,0,0,572,0,0,-833,9352,26,-833,10999,26,0
13945,-106,0,0,0,112,2,368,15075,46,579,136,2,-3,29984,105,-4,27240,106,0
17422,555,12136,43,877,0,0,477,0,0,572,0,0,-833,8780,26,-833,8974,26,0
21417,14,15,1,-547,0,0,-592,25926,58,574,0,0,0,23405,31,0,5872,24,0
23579,8,0,0,-79,22504,57,479,0,0,573,0,0,0,4776,26,0,11484,26,0
19034,-106,0,0,0,27,1,200,22410,55,558,8487,40,0,13213,27,0,7720,24,0
10474,8,0,0,-547,0,1,-873,88,11,-227,29100,61,0,12565,27,0,5440,24,1
14934,7,84,1,0,1837,11,477,0,0,572,0,0,0,2248,26,0,6746,26,0
19364,433,22568,56,877,0,0,477,0,0,574,0,0,-833,8182,26,-833,7038,26,0
18932,9,0,0,-2,15807,33,476,0,0,573,0,0,0,592,24,0,6928,24,0
5133,390,23142,57,877,0,0,477,0,0,572,23,1,-833,8624,26,-833,12025,26,0
2160,519,22456,56,880,15,0,478,0,0,573,0,0,-833,7714,24,-833,6388,26,0
11330,8,0,0,-546,84,1,-506,22173,57,574,0,0,0,23405,31,0,5872,26,1
14043,74,20088,55,776,23370,56,477,0,0,579,6,1,-833,7376,26,-833,30007,31,1
14567,-106,0,0,0,77,1,390,396,3,573,0,0,-454,28586,488,-460,19446,489,1
6446,7,0,0,-547,0,0,-815,18468,55,-155,22686,56,0,14779,27,0,3434,23,0
3968,7,0,0,-494,22400,57,-161,19305,54,573,0,0,0,13213,27,0,11822,26,0
1429,-105,0,0,523,25056,58,479,51,1,581,0,0,-833,3136,24,-833,30782,31,0
3082,443,0,0,877,0,0,476,0,0,573,0,0,-833,0,0,-833,0,0,1
2521,8,0,0,-547,0,0,-874,0,0,-400,23296,57,0,8234,26,0,3434,23,1
11755,8,232,2,-265,20832,55,477,0,0,573,0,0,-833,10366,26,-833,19142,29,1
10048,7,0,0,-330,23072,55,-2,6725,27,574,0,0,0,6648,26,0,12966,26,1
21406,14,15,0,-547,0,0,-359,21672,56,574,0,0,0,21433,31,0,10366,26,0
6020,-107,0,0,0,33,0,392,309,2,574,0,0,-554,17504,402,-559,13632,407,0
16833,-104,0,0,0,60,1,0,266,8,341,18630,52,0,8572,26,0,11094,24,0
16899,-104,0,0,523,22458,57,477,0,0,574,25,1,-833,4840,26,-833,31557,32,0
3728,8,0,0,-545,468,3,-253,25144,56,573,0,0,0,16075,29,0,7408,24,0
8554,9,83,0,-302,10956,43,477,0,0,578,0,0,-827,5592,73,-826,4754,75,1
22394,8,0,0,-547,0,0,-557,22400,56,573,0,0,0,26907,29,0,5872,24,0
9497,9,0,0,-546,0,0,-874,0,0,-445,20608,57,0,5166,26,0,3434,24,1
6252,-125,0,0,0,22,1,229,17056,52,659,13965,49,0,15805,27,0,10756,26,1
5927,8,0,0,-457,20405,55,-123,18315,55,574,2,0,0,12511,27,0,8392,26,0
18845,-103,0,0,527,22064,57,476,0,0,573,0,0,-833,9638,26,-833,1024,32,0
16407,-105,0,0,556,21432,57,478,0,0,579,0,0,-833,6830,26,-833,31402,31,0
18451,7,0,0,-126,21725,56,476,29,1,572,31,1,0,1888,26,0,11484,26,0
18038,-102,0,0,0,0,0,-1304,0,0,25,21870,54,0,11674,27,0,11484,26,0
8895,-108,0,0,0,80,1,150,20900,55,573,25,1,-833,15130,27,-833,25326,27,1
8707,-106,0,0,64,21924,54,328,20976,56,574,17,1,-833,10574,26,-833,15454,27,0
1377,-105,0,0,0,22,1,364,16317,49,581,172,2,-1,14088,75,-2,14606,77,0
1725,133,20460,55,838,21010,55,477,0,0,574,0,0,-833,6570,24,-833,28953,29,0
3755,8,0,0,-545,0,0,-868,1710,18,-214,29160,60,0,13591,27,0,4528,23,0
10518,-107,0,0,0,0,0,391,1099,7,574,124,1,-179,12028,407,-183,30272,384,1
20568,62,21224,56,765,17490,54,477,0,0,572,45,1,-833,12592,26,-833,29883,29,0
22501,-107,0,0,220,27694,61,474,825,17,574,0,0,-833,11484,27,-833,14104,29,0
4083,-104,0,0,2,9576,28,260,19376,55,574,0,0,-833,12290,26,-833,19693,29,0
11871,-106,0,0,0,79,1,243,13769,49,573,952,7,0,15184,29,0,11094,24,0
21775,-105,0,0,477,23199,57,477,0,0,574,0,0,-833,7974,26,-833,31557,32,0
20943,8,0,0,-547,0,0,-874,0,0,-312,24012,57,0,8026,27,0,3434,23,0
12501,479,20240,55,878,0,0,477,0,0,573,0,0,-833,7376,26,-833,11134,27,1
13058,7,119,1,-308,7488,35,477,0,0,573,0,0,-818,29900,105,-817,2982,110,1
19922,8,0,0,-220,22736,56,477,0,0,572,0,0,0,5634,26,0,8440,26,0
16141,-108,0,0,41,23072,56,305,20944,56,574,0,0,-833,10158,26,-833,19287,31,0
10774,-105,17,1,0,31,1,5,22550,43,573,0,0,-832,2528,32,-832,26287,31,0
20715,-106,0,0,0,0,0,-1255,0,0,-26,0,6,0,6726,26,0,11484,26,0
9952,-107,9,0,5,14630,39,266,19548,54,574,0,0,-833,12970,26,-833,20157,27,0
14572,-106,0,0,0,72,1,390,0,0,573,0,0,-772,28614,208,-775,11585,207,1
17031,8,0,0,-547,20,1,-675,19415,55,-14,19800,51,0,21810,29,0,5440,24,0
23293,467,15082,55,877,0,0,477,0,0,573,0,0,-833,8754,26,-833,11593,26,1
14216,-106,0,0,0,54,1,-1267,0,0,132,22736,57,0,9300,27,0,7720,24,1
15998,8,0,0,-321,264,2,477,0,0,573,24,1,-89,6988,210,-86,28262,207,1
7166,7,0,0,-546,0,0,-585,22220,55,573,0,1,0,22477,29,0,5090,24,0
21188,8,0,0,-546,0,0,-873,0,0,-303,22194,55,0,10648,26,0,5008,23,0
11183,-106,0,0,0,50,1,52,19968,54,574,0,0,-833,23927,29,-833,26039,31,0
22965,-104,0,0,0,0,0,392,0,0,578,0,0,-832,3456,31,-832,2324,31,0
4876,612,2700,20,877,0,0,477,0,0,574,41,1,-833,8234,26,-833,8286,26,0
10737,-105,12,0,0,36,1,-1273,0,0,260,24534,58,0,5152,27,0,7408,26,0
23635,8,0,0,-547,0,0,-873,0,0,-338,24567,57,0,6830,26,0,3848,23,0
15991,8,0,0,-319,2286,17,477,0,0,573,25,1,-774,1272,184,-772,7920,182,0
12259,133,18090,52,-89,16952,52,477,0,0,573,0,0,-833,9950,26,-833,13753,27,1
18545,-105,0,0,0,15,1,212,24864,57,565,3925,25,0,21346,29,0,10756,24,0
686,9,0,0,-518,17444,47,-186,21504,55,574,0,0,0,13456,27,0,8080,26,0
11436,-106,0,0,265,22960,56,478,0,0,573,35,1,-833,9118,26,-833,20215,29,0
22711,-103,0,0,0,0,0,384,4080,28,579,104,2,-28,1842,185,-30,17864,192,1
14292,-106,0,0,188,22935,55,452,11421,46,574,0,0,-833,10366,27,-833,15346,27,1
2462,8,0,0,-145,23430,55,477,13,1,573,12,1,0,4646,26,0,11484,24,0
12276,8,46,1,-321,78,1,477,0,0,573,0,0,-129,1702,264,-125,22920,271,1
11890,-106,0,0,0,0,1,390,0,0,573,33,1,-832,11952,24,-832,6976,26,0
7129,7,82,1,-137,25650,58,476,0,0,573,0,0,0,2080,26,0,11484,24,0
16378,-105,0,0,0,0,0,193,20466,54,579,0,0,-833,16237,29,-833,20679,29,0
5947,8,0,0,-547,34,1,-593,22330,56,574,0,0,0,23289,31,0,5440,23,0
4584,-108,15,1,324,21654,55,478,22,1,573,0,0,-833,9222,26,-833,22593,29,0
12233,608,4320,23,877,0,0,477,0,0,573,0,0,-833,8520,27,-833,7844,26,1
13071,7,0,0,-20,2307,61,477,0,0,573,0,0,0,4386,26,0,6736,26,1
16906,1,3248,14,680,19140,54,477,0,0,574,25,2,-833,4096,26,-833,31092,31,0
22385,8,0,0,-547,188,2,-322,21560,57,573,0,0,0,20534,29,0,7048,26,0
3984,7,0,0,-546,81,1,-476,19376,57,573,4,0,0,23492,29,0,6736,23,0
14687,8,51,1,-322,162,2,477,0,0,573,0,0,-332,27594,430,-326,29206,443,1
6304,-104,0,0,422,22960,57,478,0,0,574,0,0,-833,10366,27,-833,29604,31,0
9909,-107,0,1,0,0,0,3,10354,33,358,23598,57,0,6232,26,0,7408,24,0
781,-107,0,0,0,0,0,391,0,1,574,0,1,-720,25690,276,-723,17657,271,0
17154,85,18900,54,788,22456,55,478,0,0,574,0,0,-833,7636,26,-833,29418,31,0
5979,-107,0,0,0,36,1,-1290,0,0,-16,8280,41,0,7636,26,0,11094,23,0
20132,64,16956,54,-157,18824,54,476,0,0,578,25,1,-833,9352,26,-833,18533,29,0
2197,7,184,2,-278,22120,55,478,0,0,573,0,0,-833,8884,24,-833,18446,27,0
14090,230,21492,55,-1,5035,20,477,0,0,579,12,1,-833,11755,24,-833,12997,27,1
23516,370,19140,55,879,126,2,479,0,0,573,0,0,-833,8182,26,-833,10729,26,0
20670,8,0,0,-547,0,0,-298,22458,56,572,67,1,0,20911,29,0,6033,24,0
21670,8,0,0,-546,0,0,-815,15912,51,-153,20736,54,0,14158,27,0,3664,27,0
9833,7,0,0,-412,20900,55,-80,16692,52,574,0,0,0,10999,27,0,12212,26,1
6980,-108,36,1,0,45,1,186,17118,55,545,15533,47,0,14212,27,0,10366,26,0
18212,10,0,0,-240,25032,57,477,0,0,573,0,0,0,5894,26,0,11484,26,0
11825,8,0,0,-545,68,1,-872,288,11,-229,23155,55,0,12970,27,0,8624,23,1
19394,262,21978,55,877,0,0,477,0,0,574,0,0,-833,9638,26,-833,12565,27,0
2377,0,994,7,667,20944,56,477,22,1,573,0,0,-833,6648,24,-833,30472,31,0
20224,8,0,0,-547,0,0,-874,0,0,-586,27572,60,0,5790,26,0,8156,26,0
17631,-107,0,1,599,21204,57,478,0,0,573,0,0,-833,7116,24,-833,31092,31,0
11484,613,1820,12,877,0,0,478,0,0,573,57,1,-833,9092,26,-833,7428,26,0
6512,-107,0,0,0,0,0,391,392,4,574,0,0,-527,11584,433,-532,10628,433,1
13280,592,21119,50,877,0,1,477,0,0,574,0,0,-833,8988,26,-833,7974,26,1
22659,8,0,0,-545,0,0,-873,0,0,-367,22220,55,0,7454,26,0,4528,24,0
14474,-106,0,0,0,77,1,-1267,0,0,72,17604,55,0,8156,26,0,7720,26,0
5440,9,0,0,-545,156,2,-298,21615,55,578,46,1,0,15940,27,0,10756,26,0
10760,-105,17,1,0,31,1,368,14308,49,573,87,1,-2,19363,85,-3,22196,92,0
6494,-107,0,0,0,0,0,119,18480,55,480,19084,52,0,13591,27,0,7048,26,0
8965,572,22410,54,877,0,0,477,0,0,573,38,2,-833,4528,26,-833,8832,26,1
5511,-106,0,0,0,58,0,147,16092,54,513,17748,51,0,17286,27,0,7048,24,0
5331,-110,0,0,538,24416,56,477,0,0,578,0,0,-833,6648,26,-833,31557,31,0
21364,14,348,3,-321,303,3,476,0,0,574,0,0,-724,26666,253,-721,5778,254,0
4532,-108,0,1,0,0,0,79,20048,56,439,19188,54,0,11215,26,0,7096,24,0
9867,8,0,0,-546,0,0,-788,19305,55,-126,25928,56,0,18881,29,0,3848,23,1
15588,-108,0,0,0,22,1,-1281,0,0,-25,240,19,0,10918,27,0,11484,26,0
16750,8,0,0,-245,21450,55,478,0,0,573,0,1,0,5894,26,0,11822,24,0
10143,-104,0,0,0,0,0,381,7161,33,573,0,0,-23,32285,182,-25,25844,182,0
12090,8,0,0,-546,9,0,-873,258,3,-437,21840,55,0,6986,26,0,5008,24,1
16532,8,0,0,-547,0,0,-568,20776,56,579,0,0,0,27062,31,0,5440,23,0
18053,-102,0,0,0,0,0,57,18150,55,416,18792,54,0,11620,27,0,6033,24,0
11281,8,82,1,-321,1218,13,477,0,0,574,0,0,-767,8536,200,-763,22807,197,1
22283,132,18460,52,836,20608,56,479,0,1,573,0,0,-833,7428,26,-833,24826,31,0
7789,114,20048,55,819,21670,54,477,0,0,573,0,0,-833,4048,26,-1000,30313,37,1
3457,-104,0,0,0,0,0,-1264,0,0,-26,0,0,0,0,0,0,0,0,1
19656,8,125,2,40,238,3,478,0,0,573,0,0,-682,24562,295,-678,28800,297,1
4941,8,0,0,-349,22401,57,-15,23016,55,574,49,0,0,6726,26,0,12966,24,0
9224,228,27018,58,-2,9072,27,477,0,0,573,0,0,-833,10080,26,-833,12565,27,0
22347,8,0,0,-321,132,2,479,2,1,573,0,0,-210,18794,336,-206,7842,336,1
14917,30,12960,45,-191,19305,55,477,0,0,572,0,0,-833,10158,26,-833,15562,29,0
20311,-106,7,1,444,20048,57,479,8,0,572,44,1,-833,10756,26,-833,224,31,0
7100,104,20185,55,-116,19008,55,476,0,0,573,4,1,-833,7714,26,-833,13537,27,0
8081,141,21725,56,-80,19855,55,477,0,0,573,17,1,-833,10106,26,-833,16880,29,0
16463,213,25928,57,-9,19693,47,478,0,0,579,0,0,-833,10158,26,-833,12997,27,0
18632,428,24528,56,878,87,1,478,0,0,573,12,1,-833,7116,26,-833,7584,26,0
23589,8,0,0,-314,22173,57,0,81,4,573,0,0,0,7714,26,0,13356,26,0
21556,407,20664,56,876,0,0,477,0,0,573,0,0,-792,7896,26,-833,7714,27,1
18664,195,23464,56,-26,20552,56,478,0,0,573,17,1,-833,8234,26,-833,12457,27,0
20282,-106,0,1,0,9,1,77,19432,55,572,71,1,-833,17938,27,-833,26349,29,0
9313,-107,0,0,0,0,0,-1272,0,0,278,24824,57,0,6986,26,0,7408,26,0
6173,9,0,0,-536,6990,30,-207,19690,55,574,0,0,0,14833,27,0,11484,24,0
3632,157,26106,57,860,9184,40,477,0,0,573,0,0,-833,3856,26,-833,28395,31,0
16956,248,21603,56,0,0,0,477,0,0,574,76,2,-833,9352,26,-833,12781,27,0
6273,-104,0,0,0,23,1,0,1120,9,574,0,0,-832,32611,31,-832,24520,29,0
393,184,28826,58,-39,30731,57,477,0,0,581,0,0,-833,4336,26,-833,13456,27,1
3192,0,0,0,644,20608,55,478,0,0,573,0,0,-833,3376,24,-833,30472,31,0
17,-107,0,0,0,0,0,-1268,0,0,263,27480,58,0,6232,26,0,10366,26,0
20585,454,21175,56,876,0,0,477,0,0,572,49,1,-833,10964,26,-833,6778,26,0
19057,-106,0,0,0,24,1,69,21340,55,574,0,0,-833,22883,29,-833,22535,29,0
23117,8,0,0,-547,0,1,-393,15721,56,578,0,0,0,24985,29,0,10028,26,1
19878,339,23296,55,879,0,0,477,0,0,572,0,0,-833,9638,26,-833,11674,27,0
21860,8,0,0,-321,0,0,477,0,0,574,0,0,0,20139,29,0,1106,31,1
7395,8,0,0,-546,230,3,-260,20570,55,573,0,0,0,20070,29,0,11484,24,0
21224,-109,31,1,0,0,0,32,18315,55,392,21224,55,0,11188,26,0,10756,26,0
594,182,28609,60,875,2356,19,478,0,0,574,0,0,-833,6570,24,-833,27372,31,0
4720,8,0,0,-546,0,0,-566,18900,54,573,0,0,0,23057,29,0,5440,24,0
5828,0,468,3,665,19376,56,477,0,0,574,0,0,-833,10661,26,-833,36566,31,1
10750,-105,17,1,0,40,1,138,17108,52,497,16380,52,0,12079,27,0,10366,26,0
18740,8,0,0,-547,0,0,-815,16848,54,-151,21280,55,0,14293,27,0,5440,24,0
4799,-106,0,0,0,0,0,392,99,1,574,77,1,-774,18624,205,-777,28320,203,0
10635,7,180,2,-296,15250,50,477,0,0,573,0,1,-830,6688,47,-829,6804,44,1
4796,-106,0,0,0,0,0,392,588,4,574,93,1,-371,4773,543,-379,32761,499,0
20977,-105,0,0,0,0,0,-1262,25,1,314,25200,56,0,8884,26,0,7408,26,0
11235,265,29412,57,877,76,1,477,0,0,574,0,0,-833,7116,26,-833,19200,27,0
8657,-106,0,0,0,0,0,-1264,0,0,263,22008,56,0,9460,26,0,7720,24,0
164,8,168,2,-321,116,1,476,0,0,581,0,0,-313,19128,427,-307,32069,430,0
672,9,0,0,-205,22287,57,478,0,0,574,0,0,0,4854,26,0,11874,26,0
22998,-104,0,0,391,22176,55,476,0,0,578,0,0,-833,8624,26,-833,28860,31,0
14309,-106,0,0,576,24528,56,477,0,0,574,0,0,-833,4096,26,-833,32022,31,1
23395,7,0,0,-547,17,1,-874,3,0,-426,26854,58,0,5530,26,0,3434,23,0
16053,8,0,0,-547,0,0,-741,15290,55,-79,20634,56,0,20766,29,0,5440,23,0
14829,-106,18,1,26,21831,57,290,20405,55,572,0,0,-833,13888,27,-833,16075,29,0
5543,-106,0,0,0,0,1,172,23240,56,579,0,0,-833,20456,29,-833,25093,27,1
7994,-104,0,0,0,0,0,190,21504,56,573,3,1,-833,16507,27,-833,20302,29,0
10901,8,0,0,-546,0,0,-874,124,2,-247,30683,61,0,12241,27,0,5440,24,1
7759,-106,0,0,107,20412,52,371,17888,51,573,0,0,-833,10782,26,-833,18678,29,0
4838,-106,0,0,493,24418,58,477,0,0,574,30,1,-833,4408,26,-833,31092,32,0
18678,8,66,1,-320,1526,14,478,0,0,573,17,1,-765,11882,200,-762,15300,202,0
6549,-107,0,0,434,28826,58,478,67,1,574,0,0,-833,10729,27,-833,30689,29,0
4482,7,0,0,-547,30,1,-715,18535,55,-53,23084,58,0,20969,29,0,4528,23,0
3717,8,0,0,-347,24090,55,-15,24246,55,573,0,0,0,6908,26,0,12576,26,0
10838,442,21392,56,877,50,1,475,0,1,573,0,0,-833,8234,26,-833,6908,24,0
6141,9,0,0,-321,140,2,477,0,0,574,0,0,-303,20336,420,-298,23587,430,0
9957,-107,0,0,155,21112,57,420,14892,51,574,0,0,-833,10158,26,-833,18533,29,0
1550,-106,0,0,361,23258,58,476,186,2,574,0,0,-833,10288,26,-833,24159,29,0
14819,-106,20,1,0,15,1,53,17368,54,572,0,0,-833,24507,29,-833,22390,29,0
18429,8,108,1,-255,21725,55,476,27,0,572,28,1,-833,9352,26,-833,19548,29,0
768,-107,0,0,0,0,0,241,18618,58,573,516,7,0,19432,27,0,7048,24,0
5694,8,0,0,-545,0,0,-466,24624,57,579,0,1,0,23724,29,0,10028,23,0
9701,-106,0,0,0,12,1,-1258,0,0,110,22660,54,0,7376,26,0,8080,24,0
23545,332,20900,56,879,0,0,479,0,0,573,0,0,-833,9638,26,-833,12025,27,0
19687,8,0,0,-466,18819,52,-133,18144,54,573,0,0,0,12592,27,0,8080,26,0
4518,-108,0,0,0,0,0,-1263,0,0,125,24738,58,0,7813,26,0,7408,24,0
12412,-105,0,0,0,25,1,94,19965,54,574,0,0,-833,21346,27,-833,18721,27,0
22571,227,23632,55,-1,7176,25,477,0,0,574,0,0,-833,8442,24,-833,12565,27,0
21297,0,0,1,661,24396,56,476,0,0,574,0,0,-833,4048,26,-833,31092,31,0
3293,7,0,0,-426,22456,56,-95,17600,55,573,0,0,0,10729,26,0,11822,26,0
9012,8,8,1,-68,23100,56,477,0,0,573,76,2,0,3970,26,0,11094,24,1
1404,-105,0,0,51,20292,57,316,21780,55,581,0,0,-833,14104,26,-833,15130,27,0
1383,-105,0,0,0,0,0,390,122,1,581,46,1,-587,16345,386,-592,6032,391,0
10341,0,0,0,651,20088,55,479,0,0,573,0,0,-833,3856,24,-833,26392,32,1
1639,-107,0,0,0,0,0,-1256,0,0,169,24976,56,0,2872,24,0,5734,23,0
14084,386,23485,54,877,0,0,477,0,0,579,12,1,-833,11593,27,-833,12025,27,1
8801,9,0,0,-307,21060,55,0,0,0,574,40,1,0,6128,24,0,9448,26,1
6407,7,0,0,-293,22792,56,478,0,0,574,0,0,0,3616,26,0,12212,24,0
9075,8,0,0,-546,0,0,-874,132,2,-476,27898,60,0,6310,26,0,3848,24,1
17564,-107,0,0,0,34,0,51,18920,56,409,20552,56,0,8962,26,0,10756,26,0
5449,9,0,0,-545,43,1,-462,22344,56,578,46,1,0,22477,29,0,6736,24,0
12169,-106,0,0,173,24302,57,438,17875,54,573,0,0,-833,10158,26,-833,18910,27,0
5079,-106,12,1,464,22287,56,477,86,1,572,12,0,-833,8052,24,-833,30782,29,0
13565,8,162,2,-288,20358,52,478,0,0,573,0,0,-832,8244,4,-832,13234,9,1
17074,-106,0,0,0,49,1,-1258,0,0,277,23016,56,0,8312,27,0,7720,24,0
3851,-106,0,0,317,20664,56,478,29,1,573,0,0,-833,5512,26,-833,18235,27,0
21122,8,168,2,-323,97,1,478,0,0,573,0,0,-477,32395,433,-471,7068,437,0
6489,-107,0,0,0,0,0,41,16952,52,401,20790,56,0,8104,26,0,7048,24,0
10146,-104,0,0,0,0,0,390,130,1,573,0,1,-277,3469,509,-282,5474,484,0
13829,9,44,1,-321,78,2,477,0,0,578,2,1,-9,18746,46,-8,22676,44,1
7155,7,0,0,-546,0,0,-354,21603,56,573,0,0,0,22361,31,0,10756,26,0
22016,-104,0,0,308,26622,58,477,0,0,573,0,0,-833,9092,26,-833,22970,29,0
6611,260,23430,56,878,0,0,477,0,0,574,0,0,-833,7714,24,-833,12862,27,0
5180,9,0,1,-255,20680,54,477,0,0,572,0,1,0,5972,26,0,12212,24,0
20734,-106,0,0,0,0,0,0,0,1,338,21054,57,0,3376,26,0,10756,26,0
12331,8,0,0,-547,0,0,-720,21204,57,-58,25368,57,0,21201,31,0,5440,23,1
18269,10,0,0,-547,0,0,-874,0,1,-506,21672,56,0,5790,26,0,5008,24,0
19104,114,19552,54,817,22230,56,478,0,1,574,0,0,-833,8182,26,-833,28953,31,0
22927,-104,0,0,0,0,0,-1260,0,0,129,20130,54,0,11188,27,0,11484,24,0
2495,8,0,0,-547,0,0,-515,21546,58,573,12,1,0,23057,31,0,4262,24,0
19421,8,57,1,0,1320,9,477,0,0,574,0,0,0,2464,26,0,8200,26,0
846,-110,0,0,0,73,1,-1269,0,0,0,18550,49,0,8182,26,0,10756,26,0
8735,3,5600,20,686,21546,57,477,0,0,574,22,1,-833,7896,24,-833,30472,31,0
11917,-106,0,0,324,24567,58,477,52,1,573,0,1,-833,10158,26,-833,22970,29,0
11872,-106,0,0,0,79,1,243,13769,49,573,952,7,0,15184,29,0,11094,24,0
12416,-105,0,0,0,25,1,171,19656,56,574,0,0,-833,13356,29,-833,20911,31,0
7968,-104,0,0,0,38,0,315,18315,54,573,180,2,0,20070,29,0,5734,24,0
7341,278,21560,56,878,0,0,477,15,1,573,0,0,-833,10366,26,-833,10782,27,0
13892,9,0,0,-547,0,0,-874,51,1,-349,20520,57,0,10243,26,0,5008,24,1
22477,-107,0,0,0,27,1,391,0,0,574,0,0,-829,309,62,-829,21712,59,0
23042,608,12606,33,880,0,0,476,0,0,578,0,0,-833,9092,26,-833,9865,27,0
7138,7,0,0,-373,24852,56,-41,18720,54,573,0,0,0,7090,26,0,12576,26,0
2965,-107,0,0,0,0,0,-1255,0,0,106,24528,56,0,5764,24,0,10756,24,0
15752,8,38,1,-321,92,1,477,0,0,574,25,1,-168,9024,305,-164,16848,305,1
18914,19,6107,31,-209,18200,52,476,0,0,573,0,0,-833,8234,26,-833,15562,29,0
15477,8,49,1,-322,399,3,476,27,1,572,6,1,-507,13354,437,-501,8774,435,0
5773,-106,0,0,0,28,1,391,924,6,574,35,1,-97,20076,315,-100,13128,318,0
17433,447,22220,56,876,0,0,477,0,0,572,0,0,-833,9638,26,-833,10366,26,0
18345,-104,0,0,178,20412,54,442,13900,50,572,14,1,-833,10366,27,-833,17924,29,0
2531,-107,0,0,0,0,0,-1261,0,0,-21,5655,29,0,7246,26,0,10756,24,0
11139,-106,0,0,0,100,2,-1272,0,0,147,23374,58,0,8312,26,0,6033,24,0
23645,8,0,0,-547,0,0,-873,0,0,-575,21670,55,0,5504,24,0,5440,24,0
14717,8,0,0,-448,22456,55,-116,18090,54,573,0,0,0,10756,26,0,12212,26,1
8430,-106,0,0,0,0,0,-1270,0,0,116,22356,54,0,8754,27,0,11094,24,0
4918,8,0,0,-321,0,0,477,0,0,574,49,1,-119,7044,248,-116,32504,253,0
5902,8,33,1,-320,0,1,477,0,0,574,0,0,-41,18424,131,-40,22479,129,0
8287,335,25288,57,878,318,3,477,0,0,573,0,0,-833,7896,26,-833,11350,27,0
20644,8,0,0,-87,23072,56,477,0,0,572,67,1,0,4386,26,0,11094,26,0
21930,8,0,0,-546,0,0,-874,87,1,-529,21402,57,0,5504,26,0,5008,24,0
5657,8,0,0,-14,1888,58,477,0,0,579,0,0,0,4724,26,0,10028,27,0
16128,-108,0,0,0,0,0,0,5634,18,574,78,1,-832,4224,32,-832,27775,32,0
5908,8,9,0,-67,23184,56,477,0,0,574,0,1,0,4464,26,0,10756,24,0
7374,8,0,0,-123,23760,54,477,22,1,573,0,0,0,4776,26,0,7720,24,0
19363,351,21670,55,877,0,0,477,0,0,574,0,0,-833,7636,26,-833,11728,27,0
22299,450,23045,54,878,62,1,479,0,0,573,0,0,-833,7896,26,-833,6596,26,0
6722,-109,0,0,0,0,0,-1265,0,0,280,28853,60,0,12295,27,0,12576,26,0
22792,602,5655,29,878,0,0,477,0,0,579,3,0,-833,10351,26,-833,7038,27,0
12687,-106,36,1,294,24681,57,478,36,1,573,0,0,-833,9430,26,-833,21636,29,0
8265,-107,0,0,563,22904,56,477,0,1,573,0,0,-833,6570,26,-833,30937,31,0
7694,-106,0,0,0,30,1,-1264,0,0,-14,29008,55,0,7636,26,0,11094,26,0
19523,-106,18,0,0,0,0,127,17766,55,486,17034,51,0,12835,29,0,11094,24,0
8326,130,21010,55,-91,19250,56,477,0,0,573,0,0,-833,10314,26,-833,13753,27,0
23567,8,87,1,-320,393,3,479,0,0,573,0,0,-669,4876,308,-664,17818,308,0
12266,55,18150,54,-166,21489,57,477,0,0,573,0,0,-833,9950,26,-833,18069,29,1
11422,-106,0,0,0,0,0,214,19488,56,573,41,1,-833,19345,29,-833,20592,29,0
1827,-108,0,0,0,41,1,300,18738,55,574,0,0,0,6952,34,0,22680,29,1
12330,8,0,0,-547,0,0,-720,21204,57,-58,25368,57,0,21201,31,0,5440,23,1
561,-108,0,0,183,21504,56,447,14308,49,574,0,0,-833,20440,24,-833,14563,29,1
4108,-104,0,0,546,23484,57,477,0,0,574,0,0,-833,2100,24,-833,26682,31,0
5436,9,0,0,-470,19872,54,-139,16390,54,578,46,1,0,12160,27,0,12212,24,0
4438,7,0,0,-26,364,66,477,9,1,574,0,0,0,3788,26,0,6328,24,0
10383,432,23352,56,878,0,0,479,0,0,573,9,1,-833,9092,26,-833,11593,27,1
17827,-108,0,0,0,0,0,388,2072,13,579,0,0,-62,27939,244,-65,24316,261,0
4407,293,22825,55,877,0,0,477,7,0,574,0,0,-833,9716,26,-833,12025,27,0
23104,8,0,0,-414,21840,56,-81,11976,54,578,0,0,0,11269,26,0,8752,26,1
18074,-102,0,0,0,0,0,391,198,2,573,17,1,-617,15113,366,-622,15904,364,0
9918,-107,0,0,0,0,0,156,15876,52,515,19604,52,0,15319,27,0,10756,24,0
22460,-107,0,0,0,27,1,297,19040,55,574,41,2,0,18214,27,0,7720,24,0
18881,585,10944,36,878,0,0,476,0,0,573,0,0,-833,7974,26,-833,7844,26,0
15097,-107,0,0,18,24584,57,283,19415,55,574,0,0,-833,12727,27,-833,16183,29,0
