Baseline,Dataset,时间（单位 s）,传统清洗的F1值,r_edr,hybrid_distance,edr,col_avg_rmse,col_avg_f1,P_do_nothing,P_demand_clean,P_repair_all,upper_bound_dirty,upper_bound_cleaned,upper_bound_clean,upper_bound_improvement,真值使用单元格数,ML_1,ML_2,ML_3,ML_4,ML_5,ML_6
mlimputer,nasa,0.08,0,0.0,1.845676417765719e+19,0.0,1762790542.0134373,1.0,-0.001071,-0.001071,0.531992,62.80660193644426,63.10695279233564,61.094628209220716,-0.1754412764140287,0,"RF
    mse            : 19.340155
    r2             : 0.593132","LR
    mse            : 47.585106
    r2             : -0.001071","RIDGE
    mse            : 47.585311
    r2             : -0.001075","LASSO
    mse            : 47.587108
    r2             : -0.001113","KNN
    mse            : 40.162506
    r2             : 0.155082","GB
    mse            : 23.365399
    r2             : 0.508451"
raha_baran,nasa,381.59,0.4005037783375315,-0.47858942065491183,1.8456763819601633e+19,-0.24934383202099739,1762787005.2927463,1.0,-0.001071,0.011591,0.531992,62.80660193644426,45.98071591532007,61.094628209220716,9.828355279968102,20,"RF
    mse            : 40.445432
    r2             : 0.149130","LR
    mse            : 46.983240
    r2             : 0.011591","RIDGE
    mse            : 47.589223
    r2             : -0.001157","LASSO
    mse            : 47.587108
    r2             : -0.001113","KNN
    mse            : 45.297179
    r2             : 0.047062","GB
    mse            : 43.721874
    r2             : 0.080202"
repairall,nasa,0.14,1.0,1.0,0.0,1.0,0.0,1.0,-0.001071,0.531992,0.531992,62.80660193644426,61.094628209220716,61.094628209220716,1.0,1230,"RF
    mse            : 15.209207
    r2             : 0.680037","LR
    mse            : 22.246416
    r2             : 0.531992","RIDGE
    mse            : 47.364098
    r2             : 0.003579","LASSO
    mse            : 47.587108
    r2             : -0.001113","KNN
    mse            : 30.567973
    r2             : 0.356927","GB
    mse            : 19.134680
    r2             : 0.597455"
simpleimputer,nasa,0.05,0,0.0,1.845676417765719e+19,0.0,1762790542.0131416,1.0,-0.001071,-0.001071,0.531992,62.80660193644426,63.17500043398277,61.094628209220716,-0.21518934063081155,0,"RF
    mse            : 18.471394
    r2             : 0.611408","LR
    mse            : 47.585145
    r2             : -0.001071","RIDGE
    mse            : 47.585350
    r2             : -0.001076","LASSO
    mse            : 47.587108
    r2             : -0.001113","KNN
    mse            : 40.001537
    r2             : 0.158469","GB
    mse            : 22.855343
    r2             : 0.519181"
uniclean,nasa,92.07,0.5015901862789641,-0.4425363276089828,3216693053680147.5,-0.43963254593175854,30145324.524711538,1.0,-0.001071,-0.000851,0.531992,62.80660193644426,63.579974781488566,61.094628209220716,-0.4517434074753895,0,"RF
    mse            : 16.908358
    r2             : 0.644291","LR
    mse            : 47.574672
    r2             : -0.000851","RIDGE
    mse            : 47.600644
    r2             : -0.001397","LASSO
    mse            : 47.587108
    r2             : -0.001113","KNN
    mse            : 33.818225
    r2             : 0.288550","GB
    mse            : 21.536013
    r2             : 0.546937"
Demandclean_ngt,smartfactory,1890.26,0.0122615803756849,-18.906091370558375,0.0702765330576973,-31.32741116751269,,,0.9617255233664622,0.9471347007824064,0.9663776696976104,0.9383236418583288,0.9254997562164796,0.9534784607806388,-0.8461919411633742,0,"RF
    accuracy       : 0.947135
    f1             : 0.946125
    precision      : 0.946769
    recall         : 0.947135","LR
    accuracy       : 0.761472
    f1             : 0.664341
    precision      : 0.762703
    recall         : 0.761472","SVM
    accuracy       : 0.764855
    f1             : 0.669831
    precision      : 0.813495
    recall         : 0.764855","KNN
    accuracy       : 0.801015
    f1             : 0.793191
    precision      : 0.789761
    recall         : 0.801015","DT
    accuracy       : 0.934236
    f1             : 0.934514
    precision      : 0.934881
    recall         : 0.934236","GB
    accuracy       : 0.799323
    f1             : 0.747055
    precision      : 0.814593
    recall         : 0.799323"
Demandclean_v3,smartfactory,4187.29,0.0,-2.326801071478923,0.0569993878862812,-6.766389397998026,,,0.7483611757242546,0.7802918164516811,0.9816028758722776,0.7222668640304504,0.7132586170437725,0.7009938676252907,0.4234592445328008,0,"RF
    accuracy       : 0.970607
    f1             : 0.970385
    precision      : 0.970413
    recall         : 0.970607","LR
    accuracy       : 0.770142
    f1             : 0.674950
    precision      : 0.686970
    recall         : 0.770142","SVM
    accuracy       : 0.777120
    f1             : 0.686833
    precision      : 0.802032
    recall         : 0.777120","KNN
    accuracy       : 0.811800
    f1             : 0.804155
    precision      : 0.800648
    recall         : 0.811800","DT
    accuracy       : 0.950941
    f1             : 0.951144
    precision      : 0.951425
    recall         : 0.950941","GB
    accuracy       : 0.802284
    f1             : 0.745766
    precision      : 0.812498
    recall         : 0.802284"
Demandclean_v5,smartfactory,2757.72,0.0753954373823112,-1.6794692737430168,0.169929972291334,-3.763733705772812,,,0.9617255233664622,0.9663776696976104,0.9663776696976104,0.9383236418583288,0.9540636042402828,0.9534784607806388,1.038611049240745,0,"RF
    accuracy       : 0.966378
    f1             : 0.966070
    precision      : 0.966176
    recall         : 0.966378","LR
    accuracy       : 0.762741
    f1             : 0.666495
    precision      : 0.781919
    recall         : 0.762741","SVM
    accuracy       : 0.766124
    f1             : 0.672690
    precision      : 0.815303
    recall         : 0.766124","KNN
    accuracy       : 0.814337
    f1             : 0.807818
    precision      : 0.805031
    recall         : 0.814337","DT
    accuracy       : 0.949038
    f1             : 0.949268
    precision      : 0.949603
    recall         : 0.949038","GB
    accuracy       : 0.797209
    f1             : 0.741558
    precision      : 0.817428
    recall         : 0.797209"
Demandclean_v6,smartfactory,4031.99,0.0,-2.4933455713630104,0.056411370122735,-7.065779409515068,,,0.7483611757242546,0.9674459252785668,0.9816028758722776,0.7222668640304504,0.7157254996478287,0.7009938676252907,0.3074961447854648,0,"RF
    accuracy       : 0.971816
    f1             : 0.971518
    precision      : 0.971740
    recall         : 0.971816","LR
    accuracy       : 0.761853
    f1             : 0.668224
    precision      : 0.678450
    recall         : 0.761853","SVM
    accuracy       : 0.764475
    f1             : 0.662874
    precision      : 0.819971
    recall         : 0.764475","KNN
    accuracy       : 0.806642
    f1             : 0.797457
    precision      : 0.794134
    recall         : 0.806642","DT
    accuracy       : 0.952152
    f1             : 0.952205
    precision      : 0.952265
    recall         : 0.952152","GB
    accuracy       : 0.791348
    f1             : 0.728332
    precision      : 0.804023
    recall         : 0.791348"
Demandclean_v7,smartfactory,1913.45,0.0771050141631717,-1.6871770784405824,0.1634914901881977,-3.7280413339596055,,,0.9617255233664622,0.9668005920913512,0.9663776696976104,0.9383236418583288,0.9523404948732732,0.9534784607806388,0.9249106232678016,53,"RF
    accuracy       : 0.966801
    f1             : 0.966464
    precision      : 0.966633
    recall         : 0.966801","LR
    accuracy       : 0.762952
    f1             : 0.666608
    precision      : 0.788542
    recall         : 0.762952","SVM
    accuracy       : 0.766124
    f1             : 0.672690
    precision      : 0.815303
    recall         : 0.766124","KNN
    accuracy       : 0.814760
    f1             : 0.808256
    precision      : 0.805488
    recall         : 0.814760","DT
    accuracy       : 0.951787
    f1             : 0.951928
    precision      : 0.952114
    recall         : 0.951787","GB
    accuracy       : 0.796363
    f1             : 0.738898
    precision      : 0.820335
    recall         : 0.796363"
Demandclean_v8,smartfactory,887.51,0.0736628088552317,-1.6635060129509711,0.1656949553582572,-3.6970397779833486,,,0.9617255233664622,0.9651089025163884,0.9663776696976104,0.9383236418583288,0.9545359903599444,0.9534784607806388,1.0697817364052356,0,"RF
    accuracy       : 0.965109
    f1             : 0.964767
    precision      : 0.964897
    recall         : 0.965109","LR
    accuracy       : 0.762318
    f1             : 0.665900
    precision      : 0.774198
    recall         : 0.762318","SVM
    accuracy       : 0.765912
    f1             : 0.672215
    precision      : 0.815024
    recall         : 0.765912","KNN
    accuracy       : 0.814971
    f1             : 0.808657
    precision      : 0.805892
    recall         : 0.814971","DT
    accuracy       : 0.955805
    f1             : 0.955966
    precision      : 0.956197
    recall         : 0.955805","GB
    accuracy       : 0.801438
    f1             : 0.752380
    precision      : 0.812690
    recall         : 0.801438"
activeclean,smartfactory,4.67,0.04006354907784762,1.0,809158.2823637653,0.020441249030802848,520.1937743522467,1.0,0.9583421442165363,0.9610911397758511,0.9663776696976105,0.7118206809050538,0.7078875026432649,0.7021780503277648,0.40789473684209737,500,"RF
    accuracy       : 0.961091
    f1             : 0.960549
    precision      : 0.960934
    recall         : 0.961091","LR
    accuracy       : 0.758934
    f1             : 0.655777
    precision      : 0.817096
    recall         : 0.758934","SVM
    accuracy       : 0.763586
    f1             : 0.666948
    precision      : 0.811232
    recall         : 0.763586","KNN
    accuracy       : 0.804187
    f1             : 0.795722
    precision      : 0.792521
    recall         : 0.804187","DT
    accuracy       : 0.945232
    f1             : 0.945368
    precision      : 0.945537
    recall         : 0.945232","GB
    accuracy       : 0.796363
    f1             : 0.738669
    precision      : 0.821158
    recall         : 0.796363"
boostclean,smartfactory,3.52,0,0,833545.3962040859,0.0,528.3259840939521,1.0,0.9583421442165363,0.9583421442165363,0.9663776696976105,0.7118206809050538,0.7118206809050538,0.7021780503277648,-0.0,23645,"RF
    accuracy       : 0.958342
    f1             : 0.957783
    precision      : 0.958082
    recall         : 0.958342","LR
    accuracy       : 0.758723
    f1             : 0.655277
    precision      : 0.816974
    recall         : 0.758723","SVM
    accuracy       : 0.763586
    f1             : 0.666948
    precision      : 0.811232
    recall         : 0.763586","KNN
    accuracy       : 0.804610
    f1             : 0.795999
    precision      : 0.792844
    recall         : 0.804610","DT
    accuracy       : 0.949038
    f1             : 0.949150
    precision      : 0.949288
    recall         : 0.949038","GB
    accuracy       : 0.801861
    f1             : 0.755262
    precision      : 0.808112
    recall         : 0.801861"
ctxpipe,smartfactory,N/A,0,0,833545.3962040859,0.0,528.3259840939521,1.0,0.9583421442165363,0.9583421442165363,0.9663776696976105,0.7118206809050538,0.7118206809050538,0.7021780503277648,-0.0,0,"RF
    accuracy       : 0.958342
    f1             : 0.957783
    precision      : 0.958082
    recall         : 0.958342","LR
    accuracy       : 0.758723
    f1             : 0.655277
    precision      : 0.816974
    recall         : 0.758723","SVM
    accuracy       : 0.763586
    f1             : 0.666948
    precision      : 0.811232
    recall         : 0.763586","KNN
    accuracy       : 0.804610
    f1             : 0.795999
    precision      : 0.792844
    recall         : 0.804610","DT
    accuracy       : 0.949038
    f1             : 0.949150
    precision      : 0.949288
    recall         : 0.949038","GB
    accuracy       : 0.801861
    f1             : 0.755262
    precision      : 0.808112
    recall         : 0.801861"
deleteall,smartfactory,0.3,0,-0.02695356624172987,49588655.575333975,-0.02093074254207686,4123.961310722087,1.0,0.9583421442165363,0.9883696341721294,0.9663776696976105,0.7118206809050538,0.7087353972522243,0.7021780503277648,0.31996285952260106,0,"RF
    accuracy       : 0.988370
    f1             : 0.988389
    precision      : 0.988422
    recall         : 0.988370","LR
    accuracy       : 0.761472
    f1             : 0.664341
    precision      : 0.762703
    recall         : 0.761472","SVM
    accuracy       : 0.767816
    f1             : 0.676466
    precision      : 0.817301
    recall         : 0.767816","KNN
    accuracy       : 0.887291
    f1             : 0.884179
    precision      : 0.883981
    recall         : 0.887291","DT
    accuracy       : 0.987101
    f1             : 0.987122
    precision      : 0.987157
    recall         : 0.987101","GB
    accuracy       : 0.801226
    f1             : 0.749974
    precision      : 0.818006
    recall         : 0.801226"
donothing,smartfactory,0.12,0,0,833545.3962040859,0.0,528.3259840939521,1.0,0.9583421442165363,0.9583421442165363,0.9663776696976105,0.7118206809050538,0.7118206809050538,0.7021780503277648,-0.0,0,"RF
    accuracy       : 0.958342
    f1             : 0.957783
    precision      : 0.958082
    recall         : 0.958342","LR
    accuracy       : 0.758723
    f1             : 0.655277
    precision      : 0.816974
    recall         : 0.758723","SVM
    accuracy       : 0.763586
    f1             : 0.666948
    precision      : 0.811232
    recall         : 0.763586","KNN
    accuracy       : 0.804610
    f1             : 0.795999
    precision      : 0.792844
    recall         : 0.804610","DT
    accuracy       : 0.949038
    f1             : 0.949150
    precision      : 0.949288
    recall         : 0.949038","GB
    accuracy       : 0.801861
    f1             : 0.755262
    precision      : 0.808112
    recall         : 0.801861"
holoclean,smartfactory,11119.21,0,0.0,283936.6794025665,0.0,264.19356661745314,1.0,0.9583421442165363,0.9657432861069993,0.9663776696976105,0.7118206809050538,0.7077606259251429,0.7021780503277648,0.42105263157892253,0,"RF
    accuracy       : 0.965743
    f1             : 0.965435
    precision      : 0.965526
    recall         : 0.965743","LR
    accuracy       : 0.761683
    f1             : 0.664081
    precision      : 0.774305
    recall         : 0.761683","SVM
    accuracy       : 0.764855
    f1             : 0.669831
    precision      : 0.813495
    recall         : 0.764855","KNN
    accuracy       : 0.813280
    f1             : 0.805786
    precision      : 0.803033
    recall         : 0.813280","DT
    accuracy       : 0.962148
    f1             : 0.962154
    precision      : 0.962160
    recall         : 0.962148","GB
    accuracy       : 0.801438
    f1             : 0.747382
    precision      : 0.827899
    recall         : 0.801438"
horizon,smartfactory,453.94,0,0.0,33685603.43145133,0.0,2903.094854752304,1.0,0.9583421442165363,0.8005920913512371,0.9663776696976105,0.7118206809050538,0.7044618312539649,0.7021780503277648,0.7631578947368367,0,"RF
    accuracy       : 0.800592
    f1             : 0.753306
    precision      : 0.806076
    recall         : 0.800592","LR
    accuracy       : 0.758511
    f1             : 0.658279
    precision      : 0.708741
    recall         : 0.758511","SVM
    accuracy       : 0.757243
    f1             : 0.661733
    precision      : 0.687257
    recall         : 0.757243","KNN
    accuracy       : 0.613026
    f1             : 0.622855
    precision      : 0.634367
    recall         : 0.613026","DT
    accuracy       : 0.728272
    f1             : 0.709993
    precision      : 0.699988
    recall         : 0.728272","GB
    accuracy       : 0.778177
    f1             : 0.704648
    precision      : 0.793207
    recall         : 0.778177"
lopster,smartfactory,391.73,0.568401048274945,0.389910951340429,15668511.752764761,0.389910951340429,2285.9968437824964,1.0,0.9583421442165363,0.7580883907802918,0.9663776696976105,0.7118206809050538,0.9744977796574329,0.7021780503277648,-27.241228070175705,23645,"RF
    accuracy       : 0.758088
    f1             : 0.653776
    precision      : 0.574698
    recall         : 0.758088","LR
    accuracy       : 0.705223
    f1             : 0.691735
    precision      : 0.682163
    recall         : 0.705223","SVM
    accuracy       : 0.652781
    f1             : 0.639480
    precision      : 0.628366
    recall         : 0.652781","KNN
    accuracy       : 0.716008
    f1             : 0.667271
    precision      : 0.645933
    recall         : 0.716008","DT
    accuracy       : 0.700359
    f1             : 0.655425
    precision      : 0.630548
    recall         : 0.700359","GB
    accuracy       : 0.758511
    f1             : 0.654778
    precision      : 0.816853
    recall         : 0.758511"
mlimputer,smartfactory,4.34,0,-3.280989824236818,969878.8558984689,-0.05555555555555555,564.3443524755281,1.0,0.9583421442165363,0.9613026009727215,0.9663776696976105,0.7118206809050538,0.7085641784732502,0.7021780503277648,0.33771929824560454,0,"RF
    accuracy       : 0.961303
    f1             : 0.960704
    precision      : 0.961240
    recall         : 0.961303","LR
    accuracy       : 0.758934
    f1             : 0.656169
    precision      : 0.776861
    recall         : 0.758934","SVM
    accuracy       : 0.764009
    f1             : 0.667912
    precision      : 0.812054
    recall         : 0.764009","KNN
    accuracy       : 0.802918
    f1             : 0.793901
    precision      : 0.790685
    recall         : 0.802918","DT
    accuracy       : 0.943963
    f1             : 0.943836
    precision      : 0.943735
    recall         : 0.943963","GB
    accuracy       : 0.800169
    f1             : 0.749164
    precision      : 0.813847
    recall         : 0.800169"
raha_baran,smartfactory,54922.31,0.9923866530669418,0.9959568839891022,719764.4786813724,0.9848883563199486,498.19271465689906,1.0,0.9583421442165363,0.9613026009727215,0.9663776696976105,0.7118206809050538,0.7111440050750687,0.7021780503277648,0.07017543859648133,20,"RF
    accuracy       : 0.961303
    f1             : 0.960822
    precision      : 0.961084
    recall         : 0.961303","LR
    accuracy       : 0.758723
    f1             : 0.655277
    precision      : 0.816974
    recall         : 0.758723","SVM
    accuracy       : 0.764009
    f1             : 0.667912
    precision      : 0.812054
    recall         : 0.764009","KNN
    accuracy       : 0.807570
    f1             : 0.798520
    precision      : 0.795658
    recall         : 0.807570","DT
    accuracy       : 0.950095
    f1             : 0.950154
    precision      : 0.950220
    recall         : 0.950095","GB
    accuracy       : 0.802072
    f1             : 0.751655
    precision      : 0.818363
    recall         : 0.802072"
repairall,smartfactory,6.36,1.0,1.0,0.0,1.0,0.0,1.0,0.9583421442165363,0.9663776696976105,0.9663776696976105,0.7118206809050538,0.7021780503277648,0.7021780503277648,1.0,425610,"RF
    accuracy       : 0.966378
    f1             : 0.966102
    precision      : 0.966160
    recall         : 0.966378","LR
    accuracy       : 0.762741
    f1             : 0.666862
    precision      : 0.777112
    recall         : 0.762741","SVM
    accuracy       : 0.766335
    f1             : 0.673164
    precision      : 0.815574
    recall         : 0.766335","KNN
    accuracy       : 0.814971
    f1             : 0.808070
    precision      : 0.805342
    recall         : 0.814971","DT
    accuracy       : 0.958554
    f1             : 0.958615
    precision      : 0.958687
    recall         : 0.958554","GB
    accuracy       : 0.797209
    f1             : 0.742001
    precision      : 0.816004
    recall         : 0.797209"
simpleimputer,smartfactory,0.82,0,-3.280989824236818,565612.1352832282,-0.05555555555555555,438.0633175001705,1.0,0.9583421442165363,0.9636286741382957,0.9663776696976105,0.7118206809050538,0.7157115669274687,0.7021780503277648,-0.40350877192983386,0,"RF
    accuracy       : 0.963629
    f1             : 0.963219
    precision      : 0.963426
    recall         : 0.963629","LR
    accuracy       : 0.759146
    f1             : 0.656667
    precision      : 0.782742
    recall         : 0.759146","SVM
    accuracy       : 0.763586
    f1             : 0.666948
    precision      : 0.811232
    recall         : 0.763586","KNN
    accuracy       : 0.804610
    f1             : 0.795752
    precision      : 0.792633
    recall         : 0.804610","DT
    accuracy       : 0.950095
    f1             : 0.950227
    precision      : 0.950395
    recall         : 0.950095","GB
    accuracy       : 0.798055
    f1             : 0.743734
    precision      : 0.816298
    recall         : 0.798055"
uniclean,smartfactory,4827.33,0,0.0,833312.7659829422,0.0,525.6836134214932,1.0,0.9583421442165363,0.9585536054134066,0.9663776696976105,0.7118206809050538,0.7128356946500317,0.7021780503277648,-0.10526315789475078,0,"RF
    accuracy       : 0.958554
    f1             : 0.957863
    precision      : 0.958475
    recall         : 0.958554","LR
    accuracy       : 0.758511
    f1             : 0.654778
    precision      : 0.816853
    recall         : 0.758511","SVM
    accuracy       : 0.763375
    f1             : 0.666466
    precision      : 0.810789
    recall         : 0.763375","KNN
    accuracy       : 0.809896
    f1             : 0.801319
    precision      : 0.798531
    recall         : 0.809896","DT
    accuracy       : 0.937407
    f1             : 0.937805
    precision      : 0.938408
    recall         : 0.937407","GB
    accuracy       : 0.796151
    f1             : 0.744015
    precision      : 0.803941
    recall         : 0.796151"
Demandclean_ngt,soilmoisture,380.49,0.224601635563192,0.0073710073710073,0.2578824188694725,-0.1546831254772206,,,0.854402,0.93704,0.941308,2.7058391546880474,1.5672099338590777,0.5130331404968388,0.5192567028091356,0,"RF
    mse            : 1.031982
    r2             : 0.930542","LR
    mse            : 3.076700
    r2             : 0.792921","RIDGE
    mse            : 3.100083
    r2             : 0.791347","LASSO
    mse            : 12.115763
    r2             : 0.184542","KNN
    mse            : 2.939461
    r2             : 0.802158","GB
    mse            : 0.935436
    r2             : 0.937040"
Demandclean_v3,soilmoisture,216.5,0.0,0.0,0.2254414430769534,-0.0017533606078316,,,0.854402,0.81147,0.941308,5.002473236458931,5.945521791666674,8.775232320434073,0.2499625696253327,0,"RF
    mse            : 3.339120
    r2             : 0.781141","LR
    mse            : 40.795002
    r2             : -1.673866","RIDGE
    mse            : 26.098149
    r2             : -0.710576","LASSO
    mse            : 11.907519
    r2             : 0.219534","KNN
    mse            : 4.405332
    r2             : 0.711257","GB
    mse            : 2.876394
    r2             : 0.811470"
Demandclean_v5,soilmoisture,6750.72,0.4028867838924145,0.0049140049140049,0.1998485523894141,0.1653092389921099,,,0.854402,0.927101,0.941308,2.7058391546880474,1.3835350794155368,0.5130331404968388,0.6030191757569706,4267,"RF
    mse            : 0.969684
    r2             : 0.934735","LR
    mse            : 3.009483
    r2             : 0.797445","RIDGE
    mse            : 3.033765
    r2             : 0.795811","LASSO
    mse            : 11.621714
    r2             : 0.217794","KNN
    mse            : 2.500223
    r2             : 0.831721","GB
    mse            : 1.083108
    r2             : 0.927101"
Demandclean_v6,soilmoisture,239.63,0.1100679831399808,0.0,0.2162946840015977,0.0633492822966507,,,0.854402,0.810496,0.941308,5.002473236458931,6.810921052425925,8.775232320434073,0.4793435720951298,1013,"RF
    mse            : 3.156759
    r2             : 0.795392","LR
    mse            : 38.388012
    r2             : -1.488148","RIDGE
    mse            : 30.414501
    r2             : -0.971339","LASSO
    mse            : 10.543621
    r2             : 0.316607","KNN
    mse            : 3.535138
    r2             : 0.770867","GB
    mse            : 2.923733
    r2             : 0.810496"
Demandclean_v7,soilmoisture,7327.65,0.4956913325792319,0.004524886877828,0.1716991379855014,0.2796966161026837,,,0.854402,0.910267,0.941308,2.7058391546880474,1.893599955157575,0.5130331404968388,0.3704108773297292,0,"RF
    mse            : 1.197587
    r2             : 0.919396","LR
    mse            : 2.481581
    r2             : 0.832976","RIDGE
    mse            : 2.569827
    r2             : 0.827036","LASSO
    mse            : 8.595412
    r2             : 0.421481","KNN
    mse            : 2.392022
    r2             : 0.839004","GB
    mse            : 1.333223
    r2             : 0.910267"
Demandclean_v8,soilmoisture,204.89,0.0,0.0,0.3787513022164406,-0.0016543649783659,,,0.854402,0.857905,0.941308,2.7058391546880474,2.6759987574161412,0.5130331404968388,0.0136083160474696,0,"RF
    mse            : 1.608350
    r2             : 0.891749","LR
    mse            : 5.907418
    r2             : 0.602398","RIDGE
    mse            : 5.914608
    r2             : 0.601914","LASSO
    mse            : 11.466902
    r2             : 0.228214","KNN
    mse            : 6.144552
    r2             : 0.586438","GB
    mse            : 2.111190
    r2             : 0.857905"
activeclean,soilmoisture,8.09,0.9504398056977813,0.9917123287671233,561433095.6728042,0.905560072549878,2094.365587179206,1.0,0.854402,0.944716,0.941308,5.15738064132255,5.5090024159147015,9.414179047747583,0.08260240232692927,500,"RF
    mse            : 0.837247
    r2             : 0.943649","LR
    mse            : 1.941343
    r2             : 0.869337","RIDGE
    mse            : 2.257269
    r2             : 0.848073","LASSO
    mse            : 11.366389
    r2             : 0.234979","KNN
    mse            : 0.774618
    r2             : 0.947864","GB
    mse            : 0.821381
    r2             : 0.944716"
boostclean,soilmoisture,0.79,0,0,128823441661239.1,0.0,1003211.5693019466,1.0,0.854402,0.854402,0.941308,5.15738064132255,5.15738064132255,9.414179047747583,0.0,679,"RF
    mse            : 1.728315
    r2             : 0.883675","LR
    mse            : 5.997564
    r2             : 0.596331","RIDGE
    mse            : 6.002670
    r2             : 0.595987","LASSO
    mse            : 11.514931
    r2             : 0.224981","KNN
    mse            : 7.218112
    r2             : 0.514181","GB
    mse            : 2.163241
    r2             : 0.854402"
ctxpipe,soilmoisture,N/A,0,0,128823441661239.1,0.0,1003211.5693019466,1.0,0.854402,0.854402,0.941308,5.15738064132255,5.15738064132255,9.414179047747583,0.0,0,"RF
    mse            : 1.728315
    r2             : 0.883675","LR
    mse            : 5.997564
    r2             : 0.596331","RIDGE
    mse            : 6.002670
    r2             : 0.595987","LASSO
    mse            : 11.514931
    r2             : 0.224981","KNN
    mse            : 7.218112
    r2             : 0.514181","GB
    mse            : 2.163241
    r2             : 0.854402"
deleteall,soilmoisture,0.1,0,-2.2581149540308965,4401101330.957568,-2.2581149540308965,5863.970382754068,1.0,0.854402,0.909836,0.941308,5.15738064132255,4.914054700282891,9.414179047747583,-0.05716172527042677,0,"RF
    mse            : 0.914412
    r2             : 0.938455","LR
    mse            : 5.684042
    r2             : 0.617433","RIDGE
    mse            : 5.687763
    r2             : 0.617182","LASSO
    mse            : 11.385939
    r2             : 0.233663","KNN
    mse            : 6.080242
    r2             : 0.590766","GB
    mse            : 1.339625
    r2             : 0.909836"
donothing,soilmoisture,0.06,0,0,128823441661239.1,0.0,1003211.5693019466,1.0,0.854402,0.854402,0.941308,5.15738064132255,5.15738064132255,9.414179047747583,0.0,0,"RF
    mse            : 1.728315
    r2             : 0.883675","LR
    mse            : 5.997564
    r2             : 0.596331","RIDGE
    mse            : 6.002670
    r2             : 0.595987","LASSO
    mse            : 11.514931
    r2             : 0.224981","KNN
    mse            : 7.218112
    r2             : 0.514181","GB
    mse            : 2.163241
    r2             : 0.854402"
holoclean,soilmoisture,551.92,0,0.0,42952104804306.305,0.0,579278.4309046626,1.0,0.854402,0.855676,0.941308,5.15738064132255,5.16328441820741,9.414179047747583,0.0013869054442299925,0,"RF
    mse            : 1.770695
    r2             : 0.880822","LR
    mse            : 5.993046
    r2             : 0.596635","RIDGE
    mse            : 5.997721
    r2             : 0.596320","LASSO
    mse            : 11.516853
    r2             : 0.224852","KNN
    mse            : 7.212409
    r2             : 0.514565","GB
    mse            : 2.144307
    r2             : 0.855676"
horizon,soilmoisture,8.28,0,0,128823441661239.12,-0.012758771655513165,1003211.5849961437,1.0,0.854402,0.794105,0.941308,5.15738064132255,5.4968827102358375,9.414179047747583,0.07975526123127132,0,"RF
    mse            : 3.602638
    r2             : 0.757522","LR
    mse            : 6.105268
    r2             : 0.589082","RIDGE
    mse            : 6.111971
    r2             : 0.588630","LASSO
    mse            : 12.613342
    r2             : 0.151052","KNN
    mse            : 7.499709
    r2             : 0.495228","GB
    mse            : 3.059104
    r2             : 0.794105"
lopster,soilmoisture,201.81,0,-2.3172250032088306,128823441661238.72,-2.258240040027519,1003211.6470718392,1.0,0.854402,-0.974436,0.941308,5.15738064132255,7.834941885231468,9.414179047747583,0.629008233010875,679,"RF
    mse            : 29.557622
    r2             : -0.989392","LR
    mse            : 27816078900445.976562
    r2             : -1872176108970.549561","RIDGE
    mse            : 14.833670
    r2             : 0.001612","LASSO
    mse            : 18.978076
    r2             : -0.277330","KNN
    mse            : 28.463885
    r2             : -0.915777","GB
    mse            : 29.335417
    r2             : -0.974436"
mlimputer,soilmoisture,17.77,0,0.0,4233708533.2243876,0.0,5751.317149218541,1.0,0.854402,0.852837,0.941308,5.15738064132255,5.156968122454686,9.414179047747583,-9.69082461693652e-05,0,"RF
    mse            : 1.723962
    r2             : 0.883968","LR
    mse            : 5.980467
    r2             : 0.597481","RIDGE
    mse            : 5.986997
    r2             : 0.597042","LASSO
    mse            : 11.503713
    r2             : 0.225736","KNN
    mse            : 6.028636
    r2             : 0.594239","GB
    mse            : 2.186492
    r2             : 0.852837"
raha_baran,soilmoisture,1116.14,0.08512924601516328,0.7649769585253456,42942416957498.12,0.04152855087872913,584935.2750100933,1.0,0.854402,0.855263,0.941308,5.15738064132255,5.185817048907848,9.414179047747583,0.0066802335629465946,100,"RF
    mse            : 1.744896
    r2             : 0.882559","LR
    mse            : 5.942629
    r2             : 0.600028","RIDGE
    mse            : 15.162457
    r2             : -0.020517","LASSO
    mse            : 11.565765
    r2             : 0.221560","KNN
    mse            : 5.904957
    r2             : 0.602564","GB
    mse            : 2.150453
    r2             : 0.855263"
repairall,soilmoisture,1.33,1.0,1.0,0.0,1.0,0.0,1.0,0.854402,0.941308,0.941308,5.15738064132255,9.414179047747583,9.414179047747583,1.0,26490,"RF
    mse            : 0.876797
    r2             : 0.940987","LR
    mse            : 1.817790
    r2             : 0.877653","RIDGE
    mse            : 2.214471
    r2             : 0.850954","LASSO
    mse            : 10.810370
    r2             : 0.272402","KNN
    mse            : 0.648043
    r2             : 0.956383","GB
    mse            : 0.872025
    r2             : 0.941308"
